Provincia;Isla;Municipio;Nombre Playa o ZBM;ID DGE;Clasificación;Grado de Protección;Afluencia maxima anual;Riesgo;Playa o ZBM;ID MAPAMA;Nombre MAPAMA;ID Pilotaje Litoral;Nombre Pilotaje Litoral;Bandera azul;Acceso PMR;Ducha adaptada;Aseo adaptado;Baño asistido;Sombra PMR;Aparcamientos;Aseo;Lavapies;Duchas;Alquiler de sombrillas;Alquiler de hamacas;Alquiler nautico;Area Infantil;Area Deportiva;Longitud (m);Anchura (m);Composición;Color;Condiciones de baño;Condiciones de entorno;Condiciones de acceso;Carga poblacional;Latitud (º);Longitud (º);PSS Registrado DGSE;PSS Nº Registro;PSS Fecha Registro;Fecha de última actualización
Santa Cruz de Tenerife;La Palma;Fuencaliente de la Palma;Las Cabras;646140400;Peligrosa;Bajo;Baja;Bajo;Playa;758;Las Cabras;60057;PLAYA LAS CABRAS;No;No;null;null;null;null;Si;Si;No;No;No;No;No;No;No;25;11;Arena;Oscura;Oleaje moderado / Ventosa;Aislada;A pie fácil / Coche;2838;"28°27'56.72519817""N";"17°49'53.47044419""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Fuencaliente de la Palma;El Faro;646140500;Libre;Bajo;Baja;Bajo;Playa;757;El Faro;60056;PLAYA DEL FARO;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;85;52;Roca / Grava / Arena;Oscura;Oleaje moderado / Ventosa;Aislada;Coche;2838;"28°27'20.90416317""N";"17°50'38.78274556""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Fuencaliente de la Palma;Echentive;646140600;Peligrosa;Bajo;Baja;Bajo;Playa;756;Echentive;60055;PLAYA DE ECHENTIVE;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;230;77;Arena;Oscura;Oleaje fuerte / Ventosa;Aislada;A pie fácil;2838;"28°27'32.53813844""N";"17°51'03.50320119""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Fuencaliente de la Palma;Abadejos;646140700;Peligrosa;Bajo;Baja;Bajo;Playa;755;Abadejos;60053;PLAYA DE LOS ABADEJOS;No;No;null;null;null;null;Si;Si;No;No;No;No;No;No;No;100;7;Callaos / Arena;Oscura;Oleaje moderado;Aislada;A pie fácil;2838;"28°28'08.53420862""N";;No;;;03/04/2025
Santa Cruz de Tenerife;La Palma;Fuencaliente de la Palma;Punta Larga;646140800;Libre;Bajo;Baja;Bajo;Playa;754;Punta Larga;60052;PLAYA DE PUNTA LARGA;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;180;25;Callaos / Grava ;;Aguas tranquilas / Oleaje Moderado;Aislada;Coche;2838;"28°28'55.71668213""N";"17°52'07.21241553""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Fuencaliente de la Palma;La Zamora;646140900;Uso Prohibido;null;null;;Playa;753;La Zamora;60050;PLAYA DE LA ZAMORA GRANDE;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;190;25;Arena;Oscura;Oleaje moderado / Oleaje fuerte;Aislada;A pie difícil / Coche;2838;"28°30'56.96290316""N";"17°52'30.32655483""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Garafía;Playa de la Fajana de Franceses;647144100;Peligrosa;Bajo;Baja;Medio;Playa;761;Fajana de Franceses;60027;PLAYA DEL ROQUE;No;No;No;null;No;No;Si;No;No;No;No;No;No;No;No;600;10;Bolos / Roca / Arena;Oscura;Oleaje moderado;Aislada;Coche;<5.000;"28°50'06.86114699""N";"17°52'05.77304838""W";Si;0113-647144100;20/04/2021;07/12/2023
Santa Cruz de Tenerife;La Palma;Garafía;Playa de El Callejoncito;647144200;Peligrosa;Bajo;Baja;Medio;Playa;203.801;Callejoncitos;60029;PLAYA EL CALLEJONCITO;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;270;20;Bolos / Roca / Arena;Oscura;Oleaje moderado;Aislada;A pie difícil;<5.000;"28°48'52.37528797""N";"17°58'18.33580118""W";Si;0114-647144200;20/04/2021;07/12/2023
Santa Cruz de Tenerife;La Palma;Garafía;Callado de El Mudo;647144300;Uso Prohibido;null;null;;Playa;;;60031;PLAYA DEL MUDO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;Aislada;;<5.000;"28°51'00.80292302""N";"17°55'23.18389844""W";No;;;12/12/2025
Santa Cruz de Tenerife;La Palma;Garafía;Playa de Bujarén;647144400;Uso Prohibido;null;null;;Playa;;;60028;PLAYA DE BUJARÉN;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;;;;Aislada;;<5.000;"28°49'35.56278477""N";"17°57'48.10088224""W";No;;;12/12/2025
Santa Cruz de Tenerife;La Palma;Garafía;Porís de Lomada Grande;647144500;Peligrosa;Bajo;Baja;Medio;Playa;;;60030;PLAYA DE LOMADA GRANDE;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;225;80;Roca;;Oleaje moderado;Aislada;A pie / Coche;<5.000;"28°48'39.27197764""N";"17°58'34.06202952""W";Si;0115-647144500;20/04/2021;07/12/2023
Santa Cruz de Tenerife;La Palma;Garafía;Puerto de Santo Domingo;647144600;Peligrosa;Bajo;Baja;;ZBM;;;;;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;100;20;Roca;;Oleaje moderado;Aislada;A pie / Coche;<5.000;"28°49'38.67792454""N";"17°58'02.86611807""W";Si;0116-647144600;20/04/2021;12/12/2025
Santa Cruz de Tenerife;La Palma;Los Llanos de Aridane;Playa del Remo;648146100;Peligrosa;Moderado;Media;;Playa;767;El Remo;60048;PLAYA DEL REMO;No;No;null;null;null;null;Si;No;No;Si;No;No;No;Si;Si;100;7;Grava;;Oleaje moderado;Semiurbana;Coche;21482;"28°33'10.38492161""N";"17°53'21.30752186""W";Si;0048-648146100 ;18/06/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Los Llanos de Aridane;Playa del Charco Verde;648146200;Libre;Moderado;Media;;Playa;766;El Charco Verde;60047;PLAYA DEL CHARCO VERDE;Si;Si;Si;null;null;null;Si;Si;No;Si;No;No;No;No;Si;150;10;Arena;Oscura;Oleaje moderado;Aislada;Coche;21482;"28°34'20.59617799""N";"17°53'58.58395914""W";Si;0049-648146200 ;18/06/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Los Llanos de Aridane;Las Monjas;648146300;Peligrosa;Moderado;Media;;Playa;765;Las Monjas;60046;PLAYA DE LAS MONJAS;No;No;null;null;null;null;No;No;No;Si;No;No;No;No;No;50;3;Bolos / Arena;Oscura;Oleaje moderado;Aislada;A pie fácil;21482;"28°34'31.46430475""N";"17°54'20.03777664""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Los Llanos de Aridane;Playa de Puerto Naos;648146400;Libre;Moderado;Media;;Playa;763;Puerto Naos;60044;PLAYA DE PUERTO NAOS;Si;Si;Si;null;null;null;Si;Si;Si;Si;Si;Si;No;No;Si;400;10;Grava / Arena;Oscura;Oleaje moderado;Urbana;Coche;21482;"28°35'04.50722651""N";"17°54'35.84204046""W";Si;0050-648146400 ;18/06/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Los Llanos de Aridane;Playa de Murgas;648146500;Peligrosa;Bajo;Baja;;Playa;762;Murgas;60043;PLAYA  MURGA;No;No;null;null;null;null;No;No;No;Si;No;No;No;No;No;100;6;Bolos;;Oleaje moderado;Aislada;Coche;21482;"28°35'25.71479758""N";"17°54'57.65473589""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Los Llanos de Aridane;Playa de La Bombilla;648146600;Peligrosa;Moderado;Media;;Playa;768;La Bombilla;60042;PLAYA DE LA BOMBILLA;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;Si;650;6;Bolos;;Oleaje moderado;Aislada;Coche;21482;"28°35'29.85975299""N";"17°55'04.70547214""W";Si;0051-654146600 ;18/06/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Puntagorda;Porís de Puntagorda;650149100;Libre;Bajo;Baja;;ZBM;769;Porís de Puntagorda;60032;PORÍS DE PUNTAGORDA;No;No;null;null;null;null;Si;Si;No;Si;No;No;No;No;No;30;5;Roca;;Oleaje moderado;Aislada;A pie fácil;<5.000;"28°45'11.58288626""N";"18°00'16.50526164""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Puntallana;Barranco de La Galga;651151100;Peligrosa;Bajo;Baja;Bajo;Playa;773;La Galga;60017;PLAYA LA GALGA;No;No;null;null;null;null;Si;Si;No;No;No;No;No;No;No;150;3;Bolos / Roca;;Oleaje moderado;Aislada;Coche;<5.000;"28°46'55.12423567""N";"17°45'12.22027453""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Puntallana;Playa de Nogales;651151200;Peligrosa;Bajo;Baja;Bajo;Playa;772;Nogales;60016;PLAYA DE NOGALES;No;No;null;null;null;null;Si;Si;No;Si;No;No;No;No;No;500;6;Arena;Oscura;Oleaje moderado;Aislada;A pie fácil;<5.000;"28°45'35.54770420""N";"17°44'26.74910468""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Puntallana;Puerto Paja;651151300;Libre;null;null;Bajo;ZBM;;;;;No;No;null;null;null;null;Si;Si;No;Si;No;No;No;No;No;12;6;Roca;;;Aislada;0;<5.000;"28°44'28.47445776""N";"17°43'30.29351976""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Puntallana;Playa Puerto Trigo;651151400;Libre;Bajo;Baja;Bajo;Playa;771;Puerto Trigo;60015;PLAYA PUERTO TRIGO;No;No;null;null;null;null;Si;Si;No;Si;No;No;No;No;No;50;7;Grava;;Oleaje moderado;Aislada;A pie fácil;<5.000;"28°43'48.12987244""N";"17°43'50.62163326""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Puntallana;Martín Luis;651151500;Libre;Bajo;Baja;Bajo;Playa;;;60089;PLAYA DE MARTÍN LUIS;No;No;null;null;null;null;Si;Si;No;No;No;No;No;No;No;104;;Mixto;;Oleaje moderado;Aislada;0;<5.000;"28°43'10.72744711""N";"17°44'02.90448740""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;San Andrés y Sauces;Puerto Espíndola;652154100;Libre;Moderado;Media;Medio;Playa;776;Puerto Espíndola;;;No;No;No;No;No;No;Si;No;No;Si;No;No;No;No;Si;210;6;Arena;Oscura;Oleaje moderado;Semiurbana;Coche;entre 5.000 y 20.000;"28°48'38.44854253""N";"17°45'49.14776097""W";No;;;03/03/2025
Santa Cruz de Tenerife;La Palma;San Andrés y Sauces;Charco Azul;652154200;Libre;Alto;Alta;Medio;ZBM;775;Charco Azul;60024;CHARCO AZUL;No;No;No;Si;No;No;Si;Si;No;Si;No;No;No;Si;No;200;2;Roca / Cemento;;Oleaje moderado;Semiurbana;Coche;entre 5.000 y 20.000;"28°48'27.67469965""N";"17°45'41.83581831""W";No;;;03/03/2025
Santa Cruz de Tenerife;La Palma;San Andrés y Sauces;El Varadero;652154300;Uso Prohibido;null;;;Playa;774;El Varadero;60022;PLAYA EL VARADERO;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;117;10;Callaos / Roca;Oscura;Oleaje moderado;Aislada;Coche;entre 5.000 y 20.000;"28°48'17.73388078""N";"17°45'40.14878909""W";Si;;03/09/2019;07/12/2023
Santa Cruz de Tenerife;La Palma;San Andrés y Sauces;Puerto La Cuevita;652154400;Libre;Bajo;Baja;Medio;ZBM;;;;;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;13;10;Hormigón;;Oleaje moderado;Aislada;Coche;entre 5.000 y 20.000;"28°48'08.08667956""N";"17°45'33.98432678""W";Si;;;21/03/2024
Santa Cruz de Tenerife;La Palma;Santa Cruz de La Palma;Playa de Santa Cruz de la Palma;653157100;Libre;Bajo;Baja;Bajo;Playa;;;60014;PLAYA 60014;No;No;null;null;null;null;Si;Si;No;Si;No;No;No;Si;Si;414;;Arena;Oscura;;Urbana;;15941;"28°40'56.78449954""N";"17°45'50.58763098""W";Si;0096-653157100;21/12/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Tazacorte;La Bombilla;654146600;Peligrosa;Bajo;Baja;Bajo;Playa;768;La Bombilla;60042;PLAYA DE LA BOMBILLA;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;508;6;Bolos / Callaos;;Oleaje moderado;Aislada;Coche;entre 5.000 y 20.000;"28°35'38.17785844""N";"17°55'20.65812242""W";Si;0042-654146600 ;30/06/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Tazacorte;Lago de las Damas;654159100;Peligrosa;Bajo;Baja;Bajo;Playa;779;Lago de las Damas;60041;PLAYA DEL CHARCÓN;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;150;25;Callaos / Grava / Arena;Oscura;Oleaje moderado;Aislada;A pie;entre 5.000 y 20.000;"28°36'05.37173671""N";"17°55'25.38703961""W";Si;0043-654159100 ;30/06/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Tazacorte;Nueva;654159300;Libre;Bajo;Baja;;Playa;792;Nueva;60039;PLAYA NUEVA;No;No;null;null;null;null;Si;Si;No;No;No;No;No;No;No;470;7;Callaos / Arena;Oscura;Oleaje moderado;Aislada;Coche;entre 5.000 y 20.000;"28°38'28.07232879""N";"17°56'20.09622941""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Tazacorte;Tarajales;654159400;Peligrosa;Moderado;Media;Medio;Playa;778;Puerto de Tazacorte;60038;PLAYA DE LOS TARAJALES;No;Si;null;null;null;null;Si;No;No;Si;No;No;No;No;No;700;25;Grava / Arena;Oscura;Oleaje moderado;Urbana;Coche;entre 5.000 y 20.000;"28°38'53.45544599""N";"17°56'42.60095380""W";Si;0045-654159400 ;30/06/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Tazacorte;Puerto de Tazacorte;654159500;Libre;Alto;Alta;Medio;Playa;777;Tazacorte;60037;PLAYA DEL PUERTO DE TAZACORTE;Si;Si;null;null;null;null;Si;Si;Si;Si;Si;Si;Si;Si;Si;375;20;Grava / Arena;Oscura;Oleaje moderado;Semiurbana;Coche;entre 5.000 y 20.000;"28°39'02.77270021""N";"17°56'47.45530982""W";Si;0046-654159500 ;30/06/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Tijarafe;Playa de Las Borreguitas;655162100;Uso Prohibido;null;null;;Playa;;;60094;PLAYA DE LAS BORREGUITAS;No;No;null;null;null;null;No;Si;No;No;No;No;No;No;No;168;20;Callaos / Arena;;;Semiurbana;;<5.000;"28°40'14.92899781""N";"17°57'45.98251061""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Tijarafe;Playa del Jurado;655162200;Libre;Bajo;Baja;Medio;Playa;781;El Jorado;60036;PLAYA DEL JURADO;No;No;null;null;null;null;No;Si;No;Si;No;No;No;No;No;40;1;Bolos;;Oleaje moderado;Aislada;A pie difícil;<5.000;"28°41'57.93665269""N";"17°58'14.09058246""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Tijarafe;El Porís de Candelaria;655162300;Libre;Bajo;Baja;Bajo;ZBM;;El Porís de La Candelaria;;;No;No;null;null;null;null;Si;Si;No;Si;No;No;No;No;No;;;Roca / Callaos;;;Semiurbana;;<5.000;"28°42'12.09043747""N";"17°58'24.31985664""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Tijarafe;Playa de La Veta;655162500;Libre;Bajo;Baja;Medio;Playa;203.802;La Veta;60035;PLAYA DE LA VETA;No;No;null;null;null;null;No;Si;No;No;No;No;No;No;No;50;8;Callaos / Arena;;Oleaje moderado;Aislada;A pie difícil;<5.000;"28°43'18.94809629""N";"17°58'46.18830803""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Tijarafe;Playa de Mocán;655162600;Uso Prohibido;null;null;;Playa;;;60092;PLAYA DEL MOCÁN O DEL MORRO ALTO;No;No;null;null;null;null;No;Si;No;No;No;No;No;No;No;180;11;Callaos / Arena;;;Semiurbana;;<5.000;"28°43'34.42337910""N";"17°58'49.46818782""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Tijarafe;Playa del Barranco de las Viñas;655162700;Uso Prohibido;null;null;;Playa;;;60091;PLAYA DEL BARRANCO DE LAS VIÑAS;No;No;null;null;null;null;Si;Si;No;No;No;No;No;No;No;315;18;Callaos / Arena;;;Semiurbana;;<5.000;"28°43'56.77353517""N";"17°59'08.59898403""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Tijarafe;El Pozo de Tinizara;655162800;Libre;Bajo;Baja;Bajo;Playa;;;60033;PLAYA DE TINIZARA;No;No;null;null;null;null;No;Si;No;No;No;No;No;No;No;194;12;Callaos / Arena;;;Semiurbana;;<5.000;"28°44'23.50481847""N";"17°59'29.20351965""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Piscinas Naturales de Las Maretas;656165100;Libre;Bajo;Baja;Bajo;ZBM;;;;;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;166;6;Roca;;Aguas tranquilas;Aislada;A pie fácil / Coche;entre 5.000 y 20.000;"28°37'26.01175682""N";"17°45'06.22901689""W";Si;0033-656165100 ;02/03/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;San Juan de La Bajita;656165200;Peligrosa;Bajo;Baja;Bajo;ZBM;786;La Bajita;60009;PLAYA LA BAJITA;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;85;50;Roca / Grava / Arena;Negra;Oleaje moderado / Ventosa;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°36'46.34139215""N";"17°45'22.23033531""W";Si;0034-656165200 ;02/03/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;El Pocito;656165300;Libre;Moderado;Media;;Playa;785;El Pocito;60008;PLAYA EL POCITO;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;150;30;Grava / Arena;Oscura;Oleaje moderado / Ventosa;Aislada;Coche;entre 5.000 y 20.000;"28°35'37.55249235""N";"17°45'24.28099012""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Piedra Nueva;656165400;Libre;Bajo;Baja;;Playa;784;Piedra Nueva;60007;PLAYA PIEDRA NUEVA;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;160;10;Grava;;Oleaje moderado;Aislada;Coche;entre 5.000 y 20.000;"28°35'15.88769972""N";"17°45'29.16784488""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;El Pozo Norte;656165500;Libre;Moderado;Media;;Playa;783;El Pozo Norte;60006;PLAYA EL POZO NORTE;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;300;30;Bolos / Grava / Arena;Oscura;Oleaje moderado / Ventosa;Aislada;Coche;entre 5.000 y 20.000;"28°35'04.03575985""N";"17°45'32.76505430""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Playa de La Cangrejera;656165600;Peligrosa;Bajo;Baja;Bajo;Playa;782;La Cangrejera;60084;PLAYA DE LA CANGREJERA;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;98;21;Roca / Grava / Arena;Oscura;Oleaje moderado / Ventosa;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°34'48.14149732""N";"17°45'38.39219940""W";Si;0035-656165600;02/03/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Playa La Cangrejera;656165700;Libre;null;null;;Playa;;;60005;PLAYA LA CANGREJERA;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;241;8;Callaos;;;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°34'44.77273790""N";"17°45'38.48420625""W";Si;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;El Burro;656165800;Peligrosa;Bajo;Baja;Bajo;Playa;791;El Burro;60004;PLAYA EL BURRO;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;269;10;Roca;Negra;Oleaje moderado / Ventosa;Aislada;A pie fácil / Coche;entre 5.000 y 20.000;"28°34'36.29608586""N";"17°45'40.64473071""W";Si;0036-656165800 ;02/03/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Playa de La Salemera;656165900;Libre;Bajo;Baja;Bajo;Playa;790;Las Salineras;60003;PLAYA LA SALEMERA;No;No;No;No;No;No;Si;Si;No;No;No;No;No;No;No;68;24;Roca / Arena;Oscura;Oleaje moderado / Ventosa;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°34'09.58375596""N";"17°45'42.32501835""W";Si;0037-656165900 ;02/03/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Charca de la Salemera;656166000;Libre;Bajo;Baja;Bajo;ZBM;;;;;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;26;9;Roca / Arena;Oscura;Oleaje moderado / Ventosa;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°34'01.70719618""N";"17°45'49.53491131""W";Si;0038-656166000 ;02/03/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Puertito de la Salemera;656166100;Peligrosa;Bajo;Baja;Bajo;ZBM;;;;;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;13;12;Callaos;;;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°34'01.82265603""N";"17°45'50.94259634""W";Si;0039-656166100 ;02/03/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;La Playa;656166200;Peligrosa;null;null;;Playa;;;60083;LA PLAYA;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;115;4;Mixto;;;Aislada;;entre 5.000 y 20.000;"28°33'52.62487594""N";"17°46'00.24821305""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Playa del Ancón;656166300;Peligrosa;null;null;;Playa;;;60082;PLAYA DEL ANCÓN;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;226;3;Mixto;;;Aislada;;entre 5.000 y 20.000;"28°33'45.72240337""N";"17°46'03.22983510""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Playa del Azufre;656166400;Peligrosa;null;null;;Playa;;;60081;PLAYA DEL AZUFRE;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;209;18;Mixto;;;Aislada;;entre 5.000 y 20.000;"28°33'28.08982816""N";"17°46'17.36995318""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Playa de La Barqueta;656166500;Peligrosa;null;null;;Playa;;;60080;PLAYA DE LA BARQUETA;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;644;7;Mixto;;;Aislada;;entre 5.000 y 20.000;"28°33'14.56977504""N";"17°46'32.25600922""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Playa de Los Roques;656166600;Peligrosa;null;null;;Playa;;;60079;PLAYA DE LOS ROQUES;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;304;11;Mixto;;;Aislada;;entre 5.000 y 20.000;"28°32'49.82192140""N";"17°47'00.67483571""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Playa del Jurado;656166700;Peligrosa;null;null;;Playa;;;60078;PLAYA DEL JURADO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;705;9;Mixto;;;Aislada;;entre 5.000 y 20.000;"28°32'19.82299565""N";"17°47'20.63417442""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Playa de Bocabarranco;656166800;Peligrosa;null;null;;Playa;;;60077;PLAYA DE BOCABARRANCO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;511;13;Mixto;;;Aislada;;entre 5.000 y 20.000;"28°32'01.84164415""N";"17°47'24.66339206""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;El Poris;656166900;Peligrosa;Bajo;Baja;Bajo;Playa;789;El Poris;60002;PLAYA EL PORIS;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;332;30;Callaos / Roca / Grava / Arena;Oscura;Oleaje moderado / Ventosa;Aislada;A pie fácil / Coche;entre 5.000 y 20.000;"28°31'45.18468739""N";"17°47'34.43859712""W";Si;0040-656166900;02/03/2020;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;Martín;656167000;Libre;Moderado;Media;;Playa;788;Martín;60001;PLAYA MARTIN;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;300;25;Roca / Grava / Arena;Oscura;Oleaje moderado / Ventosa;Aislada;A pie difícil;entre 5.000 y 20.000;"28°31'15.06956675""N";"17°47'47.30668487""W";No;;;07/12/2023
Santa Cruz de Tenerife;La Palma;Villa de Mazo;El Varadero de La Bajita;656167100;Libre;Bajo;Baja;Bajo;ZBM;;;;;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;8;22;Roca;Oscura;Oleaje moderado / Ventosa;Semiurbana;A pie fácil / Coche;entre 5.000 y 20.000;"28°36'54.11530635""N";"17°45'16.00173232""W";Si;0041-656167100;02/03/2020;07/12/2023
Santa Cruz de Tenerife;Tenerife;Adeje;Troya I;757169100;Libre;Alto;Alta;;Playa;628;Las Américas;40039;PLAYA TROYA I;No;No;null;null;null;null;No;No;No;Si;Si;Si;No;No;Si;400;55;Arena;Oscura;Aguas tranquilas;Urbana;A pie fácil / Coche;85657;"28°04'02.96393306""N";"16°43'58.46553355""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Adeje;Troya II;757169200;Libre;null;null;;Playa;;Las Américas;40040;PLAYA TROYA II;No;No;null;null;null;null;No;Si;No;No;Si;Si;Si;No;Si;164;43;Arena;;;Urbana;;85657;"28°04'07.02212898""N";"16°43'58.64408376""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Adeje;El Bobo;757169400;Libre;Alto;Alta;;Playa;626;El Bobo;40042;PLAYA EL BOBO;No;No;null;null;null;null;No;No;No;Si;Si;Si;No;Si;No;130;50;Arena;Oscura;Aguas tranquilas;Urbana;A pie fácil / Coche;85657;"28°04'19.03535475""N";"16°43'58.17464817""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Adeje;Piscina La Roca;757169500;Libre;null;null;;ZBM;40.026;;100026;PISCINAS LA ROCA;No;No;null;null;null;null;Si;Si;No;Si;Si;Si;No;No;No;;;Cemento;;;Urbana;;85657;"28°04'31.48828133""N";"16°44'05.34967049""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Adeje;La Pinta o Playa de Puerto Colón;757169600;Libre;Alto;Alta;;Playa;627;La Pinta;;                                                                                                                                                                                                                                                              *;No;No;null;null;null;null;Si;Si;No;Si;Si;Si;No;No;Si;180;45;Arena;Dorada;Aguas tranquilas;Urbana;A pie fácil / Coche;85657;"28°04'47.25704062""N";"16°44'07.52701128""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Adeje;Torviscas;757169700;Libre;Alto;Alta;;Playa;625;Torviscas;40043;PLAYA TORVISCAS;Si;Si;null;null;null;null;Si;Si;Si;Si;Si;Si;Si;Si;Si;290;50;Arena;Dorada;Aguas tranquilas;Urbana;A pie fácil / Coche;85657;"28°05'06.81433670""N";"16°44'13.38907810""W";No;;;26/05/2025
Santa Cruz de Tenerife;Tenerife;Adeje;Fañabé;757169800;Libre;Alto;Alta;;Playa;624;Fañabé;40044;PLAYA DE FAÑABÉ;No;Si;null;null;null;null;No;Si;Si;Si;Si;Si;No;Si;Si;600;40;Arena;Dorada;Aguas tranquilas;Urbana;A pie fácil / Coche;85657;"28°05'12.61081747""N";"16°44'16.62714269""W";No;;;07/12/2023
